PERIODO,FACULTAD,PROGRAMA,GENERO,FORMACION,VINCULACION,DEDICACION,CARGO,CATEGORIA
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,PLANTA,Medio Tiempo,DOCENTE,TITULAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,DOCTORADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Mujer,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Mujer,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Mujer,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,MEDICINA,Hombre,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,TRABAJO SOCIAL,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,TRABAJO SOCIAL,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,TRABAJO SOCIAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,TRABAJO SOCIAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,TRABAJO SOCIAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,TRABAJO SOCIAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CATEDRÁTICOS,102,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,PREGRADO,CATEDRÁTICOS,48,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,102,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,DOCTORADO,CATEDRÁTICOS,255,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CATEDRÁTICOS,204,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,255,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,255,DOCENTE,AUXILIAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CATEDRÁTICOS,102,DOCENTE,Asistente
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,102,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,DOCTORADO,CATEDRÁTICOS,255,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,DOCTORADO,CATEDRÁTICOS,147,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,238,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Mujer,PREGRADO,CATEDRÁTICOS,68,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,81,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,221,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,QUIMICA,Hombre,PREGRADO,CATEDRÁTICOS,238,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,120,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,220,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,200,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,180,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,180,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,160,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,120,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,220,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,40,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,271,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,140,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,265,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,200,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,120,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,200,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,245,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,140,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,210,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,MAESTRIA,CATEDRÁTICOS,245,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,80,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,90,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,100,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,MAESTRIA,CATEDRÁTICOS,180,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,160,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,MAESTRIA,CATEDRÁTICOS,120,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,160,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,MAESTRIA,CATEDRÁTICOS,100,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,120,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,80,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,190,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,180,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,220,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,140,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,220,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,100,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,220,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,140,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,120,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,180,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,196,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,180,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,220,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,200,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,140,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,180,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,140,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CATEDRÁTICOS,180,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,240,DOCENTE,Auxiliar
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,260,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,220,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,200,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,160,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,100,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,265,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,120,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,220,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,220,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,245,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,100,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,140,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,240,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,120,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,160,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,260,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,200,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,268,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,ESPECIALIZACION,CATEDRÁTICOS,180,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,80,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,60,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,PREGRADO,CATEDRÁTICOS,220,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Hombre,MAESTRIA,CATEDRÁTICOS,225,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,220,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,ESPECIALIZACION,CATEDRÁTICOS,20,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,SEGURIDAD Y SALUD EN EL TRABAJO,Mujer,MAESTRIA,CATEDRÁTICOS,220,DOCENTE,ASISTENTE
